OBJNAME,OBJNAME_SOURCE,GAIAID,GAIAID_SOURCE,RA,RA_SOURCE,DEC,DEC_SOURCE,PMRA,PMRA_SOURCE,PMDE,PMDE_SOURCE,PLX,PLX_SOURCE,RV,RV_SOURCE,GMAG,GMAG_SOURCE,BPMAG,BPMAG_SOURCE,RPMAG,RPMAG_SOURCE,EPOCH,EPOCH_SOURCE,TEFF,TEFF_SOURCE,ALIASES,ALIASES_SOURCE,USED
V900MON,input,3050857592681422080,gaia-query-id-gsheet,104.34258743395958,gaia-query-id-input,-8.388241705346463,gaia-query-id-input,-1.7589495693319053,gaia-query-id-input,0.7518836670516506,gaia-query-id-input,0.6664544274382372,gaia-query-id-input,NAN,input,15.488893508911133,gaia-query-id-input,16.520841598510742,gaia-query-id-input,13.742751121520996,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,V900MON|2MASS J06572222-0823176|UCAC4 409-021110|V* V900 Mon|WISE J065722.22-082317.6|Gaia DR2 3050857592681422080,SIMBAD,1
NYORI,input,3017373714110400128,gaia-query-id-gsheet,83.90004427407578,gaia-query-id-input,-5.207033689886556,gaia-query-id-input,1.6330325437064146,gaia-query-id-input,-1.7100016588110132,gaia-query-id-input,2.360922976374042,gaia-query-id-input,NAN,input,14.018243789672852,gaia-query-id-input,15.114337921142578,gaia-query-id-input,13.213735580444336,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,NYORI|2MASS J05353601-0512253|HBC 148|JW  917|Kiso A-0976 189|2MASSI J0535360-051225|PACH 292|Parenago  2119|TKK  1046|TKK J05353601-0512252|V* NY Ori|[CHS2001] 11255|[DRH2012] 1313|[DRS2009] 71|[FHM2008] S1-ap148|[H97b] 917|[JMO94] 161|[KHT2016] ONC RV835|[MGM2012] 2250|[S58] 190|[TKT2002] I278|Gaia DR2 3017373714110400128,SIMBAD,1
V883ORI,input,3016106909210376704,gaia-query-id-gsheet,84.57542042548948,gaia-query-id-input,-7.040554124465152,gaia-query-id-input,3.3385997131401797,gaia-query-id-input,-2.0453982927476617,gaia-query-id-input,3.709328663968694,gaia-query-id-input,NAN,input,16.658008575439453,gaia-query-id-input,19.88820457458496,gaia-query-id-input,14.794293403625488,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,V883ORI|2MASS J05381810-0702259|HBC 489|HH  183|HOPS 376|SDSS J053818.10-070226.0|V* V883 Ori|[FKV2013] 1247|[MGM2012] 670|Gaia DR2 3016106909210376704,SIMBAD,1
ZETLEP,input,2996171698248345984,gaia-query-id-gsheet,86.73885884433244,gaia-query-id-input,-14.82195344283765,gaia-query-id-input,-15.65974984478887,gaia-query-id-input,-1.3848210393186,gaia-query-id-input,45.71714404398792,gaia-query-id-input,NAN,input,3.454134225845337,gaia-query-id-input,3.6849865913391113,gaia-query-id-input,3.42995023727417,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,ZETLEP|* zet Lep|*  14 Lep|BD-14  1232|FK5  219|GC  7247|GCRV  3591|GEN# +1.00038678|GJ  9190|GJ   217.1|GSC 05359-01778|HD  38678|HIC  27288|HIP  27288|HR  1998|IRAS 05446-1450|JP11  1259|2MASS J05465735-1449189|N30 1240|PLX 1326|PLX 1326.00|PMC 90-93   157|PPM 216268|ROT   925|SACS 125|SAO 150801|SKY#  9500|TD1  5348|TYC 5359-1778-1|UBV    5925|UBV M  11498|uvby98 100038678|WEB  5364|YZ 104  1761|Gaia DR2 2996171698248345984,SIMBAD,1
TOI-876,input,2963392606627366912,gaia-query-id-gsheet,84.10933443953188,gaia-query-id-input,-24.244443828238357,gaia-query-id-input,102.72354631109393,gaia-query-id-input,-136.42749619201106,gaia-query-id-input,12.761071704262147,gaia-query-id-input,7.851725624164183,gaia-query-id-input,12.48824405670166,gaia-query-id-input,13.424562454223633,gaia-query-id-input,11.543610572814941,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,TOI-876|LP  837-48|2MASS J05362611-2414377|NLTT 15371|Gaia DR2 2963392606627366912,SIMBAD,1
HR2180,input,2916794444848455168,gaia-query-id-gsheet,92.24111386027064,gaia-query-id-input,-22.427564635440376,gaia-query-id-input,-2.4560866035056996,gaia-query-id-input,-40.28080610228416,gaia-query-id-input,13.303658459967748,gaia-query-id-input,NAN,input,5.458801746368408,gaia-query-id-input,5.479490756988525,gaia-query-id-input,5.484995365142822,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,HR2180|HD  42301|BD-22  1327|CD-22  1327|CD-22  2793|CPD-22  1079|FK5 1165|GC  7830|GCRV  3877|GEN# +1.00042301|GSC 05945-02604|HIC  29150|HIP  29150|HR  2180|2MASS J06085786-2225385|N30 1319|PLX 1423|PLX 1423.00|PMC 90-93   782|PPM 249913|SACS 136|SAO 171293|SKY# 10300|SRS  31165|TD1  6232|TYC 5945-2604-1|UBV    6213|UBV M  11820|uvby98 100042301|WEB  5718|YZ 112  3280|Gaia DR2 2916794444848455168|Gaia DR1 2916794444848426752,SIMBAD,1
GJ1289,input,2879455480941956736,gaia-query-id-gsheet,355.78134636529524,gaia-query-id-input,36.5363314154581,gaia-query-id-input,942.2646250280877,gaia-query-id-input,-151.39173693406593,gaia-query-id-input,119.71064446650152,gaia-query-id-input,NAN,input,11.15336799621582,gaia-query-id-input,12.9298677444458,gaia-query-id-input,9.912991523742676,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,GJ1289|LHS  4003|CSI+36-23406|GALEX 6372217670673108177|GEN# +9.80130004|G 190-43|G 130-4|G 171-12|GJ  1289|Karmn J23431+365|LSPM J2343+3632|2MASS J23430628+3632132|NLTT 57748|PLX 5741.21|PM J23431+3632|UBV M  53771|USNO 100|USNO 686|USNO-B1.0 1265-00549220|WISEA J234307.14+363211.5|Zkh 354|[RHG95]  3748|Gaia DR2 2879455480941956736,SIMBAD,1
74PSCB,input,2790497465471261568,gaia-query-id-gsheet,16.424050614988733,gaia-query-id-input,21.465379123498803,gaia-query-id-input,55.106238270819865,gaia-query-id-input,-16.113193665143434,gaia-query-id-input,11.653882734487397,gaia-query-id-input,NAN,input,5.527400016784668,gaia-query-id-input,5.529488563537598,gaia-query-id-input,5.600372791290283,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,74PSCB|HD   6457|* psi01 Psc B|*  74 Psc B|ADS   899 B|AG+21   95|BD+20   157|CCDM J01057+2128B|GC  1310|GCRV   621|GEN# +1.00006457|GSC 01202-02125|HIC   5132|HIP   5132|HR   311|IDS 01003+2056 B|2MASS J01054169+2127555|PPM  90462|ROT   166|SAO  74483|SKY#  1670|TYC 1202-2125-1|UBV    1080|UBV M   7917|uvby98 100006457|WDS J01057+2128B|WEB  1056|Gaia DR2 2790497465471261568,SIMBAD,1
HR1314,input,275189932031936000,gaia-query-id-gsheet,64.17942000900042,gaia-query-id-input,53.611799272738956,gaia-query-id-input,-16.772647918388504,gaia-query-id-input,-1.7700939954970967,gaia-query-id-input,11.127808363333331,gaia-query-id-input,NAN,input,5.14210844039917,gaia-query-id-input,5.2117414474487305,gaia-query-id-input,5.107210636138916,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,HR1314|HD  26764|AG+53  373|BD+53   750|FK5 2310|GC  5132|GCRV  2433|GEN# +1.00026764|GSC 03719-01538|HIC  19949|HIP  19949|HR  1314|IRAS 04128+5329|2MASS J04164310+5336423|N30  877|PLX  936|PLX  936.00|PPM  29033|ROT   621|SAO  24512|SKY#  6542|TD1  2938|TYC 3719-1538-1|UBV    4113|UBV M  10018|uvby98 100026764|WEB  3807|Gaia DR2 275189932031936000,SIMBAD,1
17PEG,input,2728431923869085056,gaia-query-id-gsheet,329.23476152306256,gaia-query-id-input,12.076433824111238,gaia-query-id-input,-27.509762784888107,gaia-query-id-input,-12.815500645503619,gaia-query-id-input,7.583223795180946,gaia-query-id-input,NAN,input,5.504919528961182,gaia-query-id-input,5.552576541900635,gaia-query-id-input,5.4570722579956055,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,17PEG|*  17 Peg|AG+11 2735|BD+11  4696|FK5 3751|GC 30719|GCRV 13788|GEN# +1.00208565|GSC 01130-01972|HD 208565|HIC 108339|HIP 108339|HR  8373|2MASS J21565637+1204354|N30 4836|PPM 140856|ROT  3192|SAO 107528|SKY# 41820|TD1 28611|TYC 1130-1972-1|UBV   18771|UBV M  26010|uvby98 100208565|WEB 19513|YZ  11  8738|Gaia DR2 2728431923869085056,SIMBAD,1
GL846,input,2683023811628007296,gaia-query-id-gsheet,330.54086462402756,gaia-query-id-input,1.3990311187671667,gaia-query-id-input,-452.4301334362459,gaia-query-id-input,-278.5815343573011,gaia-query-id-input,94.7419459224296,gaia-query-id-input,17.698307887367523,gaia-query-id-input,8.402328491210938,gaia-query-id-input,9.40916633605957,gaia-query-id-input,7.437790870666504,gaia-query-id-input,2015.5,gaia-query-id-input,3880.0,HEADER[CFHT],GL846|LHS  3745|AG+01 2676|ASCC 1175435|BD+00  4810|Ci 20 1331|DO  7683|GCRV 13839|GEN# +1.00209290|G  18-16|G  27-5|G  26-44|G  93-66|GJ   846|HD 209290|HIC 108782|HIP 108782|IRAS 21596+0109|Karmn J22021+014|LFT 1678|LSPM J2202+0124|LTT 16435|2MASS J22021026+0124006|MCC 335|NLTT 52725|PLX 5318|PLX 5318.00|PM 21596+0110|PM J22021+0124|PPM 172573|TYC  558-1540-1|UBV M  26062|UBV   18818|UCAC4 458-125308|USNO-B1.0 0914-00554481|VVO  73|WEB 19569|WISEA J220209.96+012358.0|Wolf 1340|Zkh 327|[HFE83] 1478|[RHG95]  3458|Gaia DR2 2683023811628007296|Gaia DR1 2683023807333389952,SIMBAD,1
59PEG,input,2665976777193321600,gaia-query-id-gsheet,347.934091421241,gaia-query-id-input,8.72009375018093,gaia-query-id-input,-7.742445696210631,gaia-query-id-input,-4.523715990876353,gaia-query-id-input,13.091912221160026,gaia-query-id-input,NAN,input,5.082010269165039,gaia-query-id-input,5.205014228820801,gaia-query-id-input,4.9997758865356445,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,59PEG|*  59 Peg|AG+08 3201|BD+07  4991|FK5 1606|GC 32302|GCRV 14557|GEN# +1.00218918|GSC 01161-01795|HD 218918|HIC 114520|HIP 114520|HR  8826|IRAS 23092+0827|2MASS J23114419+0843122|N30 5100|PLX 5612|PLX 5612.00|PMC 90-93  1142|PPM 173843|ROT  3376|SAO 128022|SKY# 43996|TD1 29684|TYC 1161-1795-1|UBV   19847|UBV M  26884|uvby98 100218918|WEB 20323|YZ   8 11552|Gaia DR2 2665976777193321600,SIMBAD,1
GJ9827,input,2643842302456085888,gaia-query-id-gsheet,351.7717762576292,gaia-query-id-input,-1.2853434765186125,gaia-query-id-input,376.019324116998,gaia-query-id-input,216.07104197756084,gaia-query-id-input,33.685488891437814,gaia-query-id-input,NAN,input,9.837730407714844,gaia-query-id-input,10.60095500946045,gaia-query-id-input,9.01566219329834,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,GJ9827|G 157-63|BD-02  5958|DENIS J232704.7-011710|EPIC 246389858|GCRV 14711|GEN# -0.00205958|GJ  9827|HIC 115752|HIP 115752|K2-135|LTT  9542|2MASS J23270480-0117108|MCC  78|NLTT 56901|PLX 5678.1|PLX 5678.10|PPM 709671|StKM 2-1732|UBV   20128|UBV M   5122|UCAC4 444-131738|WEB 20484|WISEA J232705.10-011708.2|[RHG95]  3696|Gaia DR2 2643842302456085888,SIMBAD,1
GJ1286,input,2640434056928150400,gaia-query-id-gsheet,353.79696079537575,gaia-query-id-input,-2.3926824566295655,gaia-query-id-input,781.6683425895666,gaia-query-id-input,-841.4214940954768,gaia-query-id-input,139.3100408404015,gaia-query-id-input,NAN,input,12.64023494720459,gaia-query-id-input,14.973761558532715,gaia-query-id-input,11.253122329711914,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,GJ1286|LHS   546|EPIC 246333864|GALEX 2908236980274858545|GEN# +9.80157077|G 157-77|GJ  1286|Karmn J23351-023|2MASS J23351050-0223214|NLTT 57290|8pc 138.30|PLX 5703.11|PM J23351-0223|UCAC4 439-123945|USNO 474|WISEA J233511.02-022329.7|Zkh 351|[RHG95]  3715|Gaia DR2 2640434056928150400,SIMBAD,1
TRAPPIST-1,input,2635476908753563008,gaia-query-id-gsheet,346.62639186971415,gaia-query-id-input,-5.043461802206886,gaia-query-id-input,930.8785357703113,gaia-query-id-input,-479.40341833983086,gaia-query-id-input,80.45124261077767,gaia-query-id-input,NAN,input,15.645121574401855,gaia-query-id-input,18.998159408569336,gaia-query-id-input,14.096701622009277,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,TRAPPIST-1|EPIC 246199087|EPIC 200164267|K2-112|Karmn J23064-050|2MASS J23062928-0502285|2MASSI J2306292-050227|2MASSW J2306292-050227|2MUCD 12171|TRAPPIST-1|WISEA J230630.02-050234.1|Gaia DR2 2635476908753563008,SIMBAD,1
GL876,input,2603090003484152064,gaia-query-id-gsheet,343.32397371221697,gaia-query-id-input,-14.26659581558406,gaia-query-id-input,957.9610934862383,gaia-query-id-input,-673.6380843821457,gaia-query-id-input,213.86686187906741,gaia-query-id-input,NAN,input,8.875298500061035,gaia-query-id-input,10.477265357971191,gaia-query-id-input,7.661839962005615,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,GL876|BD-15  6290|Ci 20 1387|EPIC 206019387|EPIC 206019392|GCRV 14365|GEN# -0.01506290|G 156-57A|G 156-57|GJ   876 A|GJ   876|GSC 05819-00957|HIC 113020|HIP 113020|JP11   295|Karmn J22532-142|LFT 1745|LHS   530|LPM 841|LTT  9244|2MASS J22531672-1415489|MCC 337|NC 59|NLTT 55130|8pc 212.69A|PLX 5546|PLX 5546.00|PM J22532-1415|Ross  780|TYC 5819-1255-1|UBV   19209|UBV   19610|UBV M   5470|UCAC2  26801725|UCAC4 379-165686|V* IL Aqr|WEB 20121|WISEA J225317.42-141556.1|Zkh 338|[RHG95]  3604|Gaia DR2 2603090003484152064,SIMBAD,1
G272-127,input,2462426800883156480,gaia-query-id-gsheet,29.294447491756546,gaia-query-id-input,-10.24920015447704,gaia-query-id-input,-369.0782786479419,gaia-query-id-input,-246.28403825917718,gaia-query-id-input,29.800500925780803,gaia-query-id-input,-8.291976159470032,gaia-query-id-input,10.521717071533203,gaia-query-id-input,11.456628799438477,gaia-query-id-input,9.598311424255371,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,G272-127|G 272-127|** GAL  315B|** LDS   60B|CCDM J01572-1015B|CSI-10   403  2|GEN# +1.00011964B|GJ    81.1 B|GJ  9063 B|HD  11964B|IDS 01522-1043 B|Karmn J01571-102|LP  709-81|LTT  1039|2MASS J01571110-1014528|NLTT  6530|PPM 709944|RAVE J015711.1-101453|StKM 2-169|TYC 5278-2442-1|UCAC2  28128241|UCAC4 399-002156|WDS J01572-1015B|[RHG95]   347|Gaia DR2 2462426800883156480,SIMBAD,1
GJ1002,input,2441630500517079808,gaia-query-id-gsheet,1.6764641244063048,gaia-query-id-input,-7.546212317389292,gaia-query-id-input,-811.4803545203705,gaia-query-id-input,-1892.9045860487563,gaia-query-id-input,206.2134325090654,gaia-query-id-input,NAN,input,11.780394554138184,gaia-query-id-input,14.096053123474121,gaia-query-id-input,10.404629707336426,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,GJ1002|LHS     2|FBS L 10-3|FBS 0004-077|GEN# +9.80158027|G 158-27|GJ  1002|JP11  5942|Karmn J00067-075|2MASS J00064325-0732147|NLTT   248|NSV 15022|8pc 213.00|PLX    9.0|PLX    9.01|PM 00042-0747|UBV M  53816|UCAC4 413-000170|USNO 210|WISEA J000642.61-073237.0|Zkh   3|[RHG95]    19|Gaia DR2 2441630500517079808,SIMBAD,1
TOI-233,input,2402715141877299584,gaia-query-id-gsheet,343.7086124221665,gaia-query-id-input,-18.912445059498676,gaia-query-id-input,-317.83476001669834,gaia-query-id-input,-143.22087127002914,gaia-query-id-input,29.58055657197645,gaia-query-id-input,35.81710235011108,gaia-query-id-input,12.411102294921875,gaia-query-id-input,13.612269401550293,gaia-query-id-input,11.341919898986816,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,TOI-233|LP  821-31|LEHPM 5281|2MASS J22545039-1854426|NLTT 55230|PM J22548-1854|RAVE J225450.4-185443|UCAC4 356-202464|WISEA J225450.17-185444.1|Gaia DR2 2402715141877299584,SIMBAD,1
TOI-1452,input,2264839957167921024,gaia-query-id-gsheet,290.17397412561667,gaia-query-id-input,73.19510820910169,gaia-query-id-input,7.829920897105147,gaia-query-id-input,-73.91316965409978,gaia-query-id-input,32.73518242342997,gaia-query-id-input,NAN,input,13.623285293579102,gaia-query-id-input,15.24514102935791,gaia-query-id-input,12.380824089050293,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,TOI-1452,None,1
TOI-1759,input,2216420110788943744,gaia-query-id-gsheet,326.85166150105937,gaia-query-id-input,62.75381636116191,gaia-query-id-input,-173.46975076878982,gaia-query-id-input,-10.459468772674715,gaia-query-id-input,24.930228523064308,gaia-query-id-input,-61.33110142293083,gaia-query-id-input,10.83853530883789,gaia-query-id-input,11.738951683044434,gaia-query-id-input,9.933052062988281,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,TOI-1759|TYC 4266-736-1|ASCC  146309|LSPM J2147+6245|2MASS J21472477+6245139|PM J21474+6245|UCAC4 764-062655|USNO-B1.0 1527-00385048|WISEA J214724.51+624513.8|Gaia DR2 2216420110788943744|Gaia DR1 2216420106486098048,SIMBAD,1
TYC3980-1081-1,input,2202703050388170880,gaia-query-id-gsheet,327.9089965447626,gaia-query-id-input,59.29445302189826,gaia-query-id-input,-79.19020587385242,gaia-query-id-input,10.516803796759074,gaia-query-id-input,123.05682256536944,gaia-query-id-input,NAN,input,9.38316535949707,gaia-query-id-input,10.867487907409668,gaia-query-id-input,8.21081829071045,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,TYC3980-1081-1|TYC 3980-1081-1|** KPP 4252A|AKARI-IRC-V1 J2151382+591739|IRAS 21500+5903|2MASS J21513828+5917383|PM J21516+5917|1RXS J215138.0+591745|WDS J21516+5918A|Gaia DR2 2202703050388170880|Gaia DR1 2202703046092276096,SIMBAD,1
V1057CYG,input,2162235662383047040,gaia-query-id-gsheet,314.72387350009274,gaia-query-id-input,44.2578682127349,gaia-query-id-input,-2.7930716204403874,gaia-query-id-input,-3.813038633857569,gaia-query-id-input,1.086402800181942,gaia-query-id-input,NAN,input,11.424636840820312,gaia-query-id-input,12.675980567932129,gaia-query-id-input,10.31401538848877,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,V1057CYG|2MASS J20585371+4415283|CSI+44-20571  2|EM* UHA   94|EM* LkHA  190|GEN# +6.20038190|GSC 03179-01055|HBC 300|HBHA 4204-02|JP11  5439|JP11  5293|MSX6C G085.4897-01.0466|SV* SON  7817|UCAC4 672-087538|uvby98 610300300|V* V1057 Cyg|WISE J205853.71+441528.2|[KW97] 53-38|[PCC93] 435|[RGS2011] J205853.74+441528.3|AAVSO 2055+43|Gaia DR2 2162235662383047040,SIMBAD,1
GL725A,input,2154880616773521408,gaia-query-id-gsheet,280.68343117914714,gaia-query-id-input,59.638108989051794,gaia-query-id-input,-1311.906757172246,gaia-query-id-input,1792.1848117006343,gaia-query-id-input,283.9489272331801,gaia-query-id-input,NAN,input,7.849442481994629,gaia-query-id-input,9.189675331115723,gaia-query-id-input,6.734623908996582,gaia-query-id-input,2015.5,gaia-query-id-input,3398.0,HEADER[CFHT],GL725A|LHS    58|** STF 2398A|** LDS 1466A|ADS 11632 A|AG+59 1185|ASCC  201775|BD+59  1915A|CCDM J18428+5937A|Ci 20 1105|Ci 18 2456|CSI+59  1915  1|DO 36465|GC 25648|GCRV 11183|GEN# +1.00173739A|G 227-46|G 229-13|GJ   725 A|HD 173739|HIC  91768|HIP  91768|JP11  3019|Karmn J18427+596N|LFT 1431|LSPM J1842+5937N|LTT 15522|2MASS J18424666+5937499|NLTT 46947|NSV 11288|8pc 280.28A|PLX 4330|PM J18427+5937N|PPM  36785|SAO  31128|TYC 3930-1791-1|UBV   15969|UBV M  23214|UCAC4 749-054798|USNO-B1.0 1496-00255595|WDS J18428+5938A|WEB 15792|WISEA J184244.96+593805.4|WISE J184244.93+593807.9|YZ  59  9945|Zkh 280|[RHG95]  2945|Gaia DR2 2154880616773521408|Gaia DR1 2154877657540108928,SIMBAD,1
GL725B,input,2154880616772528384,gaia-query-id-gsheet,280.68347103697664,gaia-query-id-input,59.63488676562468,gaia-query-id-input,-1400.02327982324,gaia-query-id-input,1862.40749525787,gaia-query-id-input,283.86244541795537,gaia-query-id-input,NAN,input,8.521575927734375,gaia-query-id-input,9.986560821533203,gaia-query-id-input,7.358592987060547,gaia-query-id-input,2015.5,gaia-query-id-input,3106.0,HEADER[CFHT],GL725B|LHS    59|** LDS 1466B|** STF 2398B|ADS 11632 B|AG+59 1186|ASCC  201777|BD+59  1915B|CCDM J18428+5937B|Ci 20 1106|CSI+59  1915  2|GC 25649|GCRV 11184|G 227-47|G 229-14|GJ   725 B|HD 173740|HIC  91772|HIP  91772|IDS 18415+5931 B|JP11  3021|Karmn J18427+596S|LFT 1432|LSPM J1842+5937S|LTT 15523|2MASS J18424688+5937374|NLTT 46948|8pc 284.48B|PM J18427+5937S|PPM  36786|SAO  31129|TYC 3930-1791-2|UBV   15970|UBV M  23216|UCAC4 749-054799|USNO-B1.0 1496-00255603|WDS J18428+5938B|WEB 15793|WISE J184245.01+593755.9|YZ  59  9947|Zkh 281|[RHG95]  2946|Gaia DR2 2154880616772528384|Gaia DR1 2154877657540105216,SIMBAD,1
IOTCYG,input,2136270970157966464,gaia-query-id-gsheet,292.42663757339056,gaia-query-id-input,51.730328732256254,gaia-query-id-input,20.07199665223736,gaia-query-id-input,127.51342443693238,gaia-query-id-input,27.060349391210263,gaia-query-id-input,NAN,input,3.659245491027832,gaia-query-id-input,3.878511428833008,gaia-query-id-input,3.5873360633850098,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,IOTCYG|* iot Cyg|*  10 Cyg|* iot02 Cyg|AG+51 1322|BD+51  2605|CEL   4776|FK5  733|GC 26947|GCRV 11936|GEN# +1.00184006|GSC 03555-02112|HD 184006|HIC  95853|HIP  95853|HR  7420|IRAS 19284+5137|JP11  3110|KIC 12650049|2MASS J19294236+5143472|N30 4326|PLX 4570|PLX 4570.00|PMC 90-93   522|PPM  37459|ROT  2809|SAO  31702|SKY# 36306|TD1 24876|TYC 3555-2112-1|UBV   16566|UBV M  23857|uvby98 100184006|WEB 16783|YZ  51  6043|Gaia DR2 2136270970157966464,SIMBAD,1
51DRA,input,2134604351047361920,gaia-query-id-gsheet,286.22982762843156,gaia-query-id-input,53.39674788378776,gaia-query-id-input,-4.391384041003458,gaia-query-id-input,21.902643897819832,gaia-query-id-input,8.891839162174596,gaia-query-id-input,NAN,input,5.385783672332764,gaia-query-id-input,5.397529125213623,gaia-query-id-input,5.427084922790527,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,51DRA|*  51 Dra|AG+53 1191|BD+53  2178|GC 26290|GCRV 11557|GEN# +1.00178207|HD 178207|HGAM    733|HIC  93713|HIP  93713|HR  7251|2MASS J19045515+5323479|N30 4231|PLX 4448|PLX 4448.00|PMC 90-93  4951|PPM  37071|ROT  2726|SAO  31371|SKY# 35282|TD1 23938|TYC 3919-1316-1|UBV   16220|uvby98 100178207|WEB 16283|YZ  53  5853|Gaia DR2 2134604351047361920|Gaia DR1 2134604346750000256,SIMBAD,1
GJ4063,input,2110165780975185792,gaia-query-id-gsheet,278.65304136467836,gaia-query-id-input,40.12310663044946,gaia-query-id-input,57.72563445412844,gaia-query-id-input,-206.32259865834345,gaia-query-id-input,91.8544920403801,gaia-query-id-input,NAN,input,10.15342903137207,gaia-query-id-input,11.739319801330566,gaia-query-id-input,8.963359832763672,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,GJ4063|LP  229-17|ASCC  421007|GJ  4063|Karmn J18346+401|LSPM J1834+4007|2MASS J18343664+4007266|NLTT 46690|PM J18346+4007W|StKM 2-1382|TYC 3109-1699-1|UCAC2  45843486|UCAC4 651-063412|USNO-B1.0 1301-00298017|WISEA J183436.71+400724.2|WISEP J183436.70+400724.3|[GAL2014] J18346+4007|[RHG95]  2921|Gaia DR2 2110165780975185792,SIMBAD,1
V1515CYG,input,2068538335168568192,gaia-query-id-gsheet,305.95005087951427,gaia-query-id-input,42.20713731351287,gaia-query-id-input,-2.7024178247431196,gaia-query-id-input,-5.582591542795594,gaia-query-id-input,0.991372516534509,gaia-query-id-input,NAN,input,12.702204704284668,gaia-query-id-input,13.802984237670898,gaia-query-id-input,11.646000862121582,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,V1515CYG|2MASS J20234802+4212257|HBC 692|IRAS 20220+4202|NOMAD1 1322-0469999|UCAC4 662-088012|uvby98 610300692|V* V1515 Cyg|WISE J202348.01+421225.7|[KW97] 46-15|[MTK2011] F4  3|[Z97]  5|AAVSO 2020+41|Gaia DR2 2068538335168568192,SIMBAD,1
HD185603,input,2033123654092592384,gaia-query-id-gsheet,294.6614126147449,gaia-query-id-input,31.21920007309373,gaia-query-id-input,3.0956278483550275,gaia-query-id-input,-6.157331056711856,gaia-query-id-input,7.301483635420642,gaia-query-id-input,NAN,input,7.574923038482666,gaia-query-id-input,7.625087738037109,gaia-query-id-input,7.534428596496582,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,HD185603|HD 185603|AG+31 1846|BD+30  3673|GEN# +1.00185603|GSC 02655-03344|HIC  96618|HIP  96618|KELT-20|LF  2 +31  176|MASCARA-2|2MASS J19383872+3113091|PPM  83273|SAO  68614|SKY# 36674|TD1 25169|TYC 2655-3344-1|uvby98 100185603|Gaia DR2 2033123654092592384|Gaia DR1 2033123649761760384,SIMBAD,1
HD207966B,input,1960631100090155264,gaia-query-id-gsheet,327.9735225203528,gaia-query-id-input,42.34298115257274,gaia-query-id-input,-173.07599697841283,gaia-query-id-input,-299.90944842169245,gaia-query-id-input,33.74871151825024,gaia-query-id-input,-25.902342121826432,gaia-query-id-input,10.707768440246582,gaia-query-id-input,11.703620910644531,gaia-query-id-input,9.744091987609863,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,HD207966B|BD+41  4291B|** HO  172B|ADS 15400 B|ASCC  443072|CCDM J21519+4221B|CSI+41  4291  2|GJ   838.3 B|GJ  9760 B|HD 207966B|IDS 21479+4153 B|LSPM J2151+4220E|2MASS J21515386+4220390|PM J21518+4220E|TYC 3193-2107-2|UCAC4 662-101450|USNO-B1.0 1323-00540142|WDS J21519+4221B|[RHG95]  3427|Gaia DR2 1960631100090155264,SIMBAD,1
HR8489,input,1958476259155515008,gaia-query-id-gsheet,333.6851299168897,gaia-query-id-input,42.95380836433916,gaia-query-id-input,48.488778399132485,gaia-query-id-input,-20.49452327114905,gaia-query-id-input,12.222030344182178,gaia-query-id-input,NAN,input,5.695525646209717,gaia-query-id-input,5.716119766235352,gaia-query-id-input,5.7072434425354,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,HR8489|HD 211211|AG+42 2150|BD+42  4333|FK5 3778|GC 31127|GCRV 13993|GEN# +1.00211211|GSC 03207-02263|HIC 109831|HIP 109831|HR  8489|2MASS J22144436+4257141|N30 4903|PMC 90-93  1463|PPM  62681|ROT  3241|SAO  51797|SKY# 42399|TD1 28928|TYC 3207-2263-1|uvby98 100211211|WEB 19726|Gaia DR2 1958476259155515008|Gaia DR1 1958476259155515008,SIMBAD,1
